ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,MONTHS_BALANCE,dep_value,target,Age,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_medium,gp_Age_high,gp_Age_highest,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_medium,famsizegp_1,famsizegp_3more,inctp_Commercial associate,inctp_State servant,occyp_Laborwk,occyp_hightecwk,houtp_Co-op apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,famtp_Civil marriage,famtp_Separated,famtp_Single / not married,famtp_Widow
5009190,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-22,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009191,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-28,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009192,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-33,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009193,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-36,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009195,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-21,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009196,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-21,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009198,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-48,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009201,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-1,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009202,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-6,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009203,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-21,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009204,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-2,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009205,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-5,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009206,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-21,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009207,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-22,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009208,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-41,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009209,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-45,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009210,0,0,0,0.02925,-20953,-8684,1,1,1,0,2,-59,0,0,57,0,0,1,0,1,0,0,0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009213,0,0,0,0.027,-12333,-860,1,1,1,0,2,-22,0,0,33,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009215,0,0,0,0.027,-12333,-860,1,1,1,0,2,-57,0,0,33,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009216,0,0,0,0.027,-12333,-860,1,1,1,0,2,-6,0,0,33,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009217,0,0,0,0.027,-12333,-860,1,1,1,0,2,-6,0,0,33,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009220,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-27,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009222,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-59,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009223,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-50,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009224,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-50,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009225,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-39,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009226,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-47,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009227,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-20,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009232,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-35,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009233,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-50,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009234,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-13,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009236,0,1,0,0.0225,-14667,-798,1,1,0,0,2,-30,0,0,40,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009238,1,1,0,0.01575,-10611,-982,1,0,1,0,2,-24,0,0,29,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5009239,1,1,0,0.01575,-10611,-982,1,0,1,0,2,-14,0,0,29,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5009240,1,1,0,0.01575,-10611,-982,1,0,1,0,2,-42,0,0,29,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5009241,1,1,0,0.01575,-10611,-982,1,0,1,0,2,-10,0,0,29,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5009242,0,0,0,0.007425,-19082,-5243,1,0,1,0,1,-34,0,0,52,0,0,0,0,1,0,0,0,14,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5009243,0,0,0,0.007425,-19082,-5243,1,0,1,0,1,-7,0,0,52,0,0,0,0,1,0,0,0,14,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5009244,0,0,0,0.007425,-19082,-5243,1,0,1,0,1,-8,0,0,52,0,0,0,0,1,0,0,0,14,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5009249,1,1,0,0.0135,-9957,-921,1,1,0,0,3,-26,0,0,27,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009250,1,1,0,0.0135,-9957,-921,1,1,0,0,3,-9,0,0,27,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009251,1,1,0,0.0135,-9957,-921,1,1,0,0,3,-26,0,0,27,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009252,1,1,0,0.0135,-9957,-921,1,1,0,0,3,-12,0,0,27,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009253,1,1,0,0.0135,-9957,-921,1,1,0,0,3,-22,0,0,27,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009255,0,0,0,0.0144,-15970,-8987,1,0,0,0,1,-6,0,0,43,0,0,0,1,0,0,0,1,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5009257,0,0,0,0.0144,-15970,-8987,1,0,0,0,1,-17,0,0,43,0,0,0,1,0,0,0,1,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5009258,0,0,0,0.0144,-15970,-8987,1,0,0,0,1,-38,0,0,43,0,0,0,1,0,0,0,1,24,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5009260,0,0,0,0.02025,-14562,-1287,1,0,1,0,2,-19,0,0,39,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009261,0,0,0,0.02025,-14562,-1287,1,0,1,0,2,-23,0,0,39,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009262,0,0,0,0.02025,-14562,-1287,1,0,1,0,2,-8,0,0,39,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009263,0,0,0,0.02025,-14562,-1287,1,0,1,0,2,-16,0,0,39,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009265,1,1,0,0.03375,-10266,-1652,1,1,1,0,2,-47,0,0,28,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5009266,1,1,0,0.03375,-10266,-1652,1,1,1,0,2,-15,0,0,28,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5009267,1,1,0,0.03375,-10266,-1652,1,1,1,0,2,-17,0,0,28,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5009268,1,1,0,0.03375,-10266,-1652,1,1,1,0,2,-26,0,0,28,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5009269,1,1,0,0.03375,-10266,-1652,1,1,1,0,2,-34,0,0,28,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5009270,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-28,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009271,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-39,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009272,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-25,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009274,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-54,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009275,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-29,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009276,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-15,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009277,1,0,0,0.018,-14781,-2443,1,0,1,0,2,-29,0,0,40,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5009278,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-20,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009279,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-44,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009280,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-40,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009281,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-39,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009284,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-58,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009285,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-55,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009286,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-48,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009287,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-24,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009289,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-8,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009290,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-20,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009291,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-16,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009292,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-34,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009293,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-39,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009294,0,0,0,0.01305,-15140,-4816,1,0,1,0,2,-30,0,0,41,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009297,0,0,0,0.01935,-16099,-1866,1,0,1,0,1,-22,0,0,44,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5009299,0,0,0,0.01935,-16099,-1866,1,0,1,0,1,-33,0,0,44,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5009300,0,0,0,0.01935,-16099,-1866,1,0,1,0,1,-12,0,0,44,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5009301,0,0,0,0.01935,-16099,-1866,1,0,1,0,1,-8,0,0,44,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5009335,0,0,0,0.01395,-16203,-7100,1,0,0,0,1,-9,0,0,44,0,0,0,1,0,0,0,1,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5009336,0,0,0,0.01395,-16203,-7100,1,0,0,0,1,-17,0,0,44,0,0,0,1,0,0,0,1,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5009337,0,0,0,0.01395,-16203,-7100,1,0,0,0,1,-45,0,0,44,0,0,0,1,0,0,0,1,19,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5009338,1,0,0,0.00675,-18674,-5304,1,1,1,0,2,-12,0,0,51,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009339,1,0,0,0.00675,-18674,-5304,1,1,1,0,2,-34,0,0,51,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009340,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-57,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009341,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-60,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009342,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-34,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009343,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-28,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009344,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-15,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009345,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-23,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009346,1,1,0,0.0252,-10750,-2443,1,0,0,0,2,-9,0,0,29,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5009349,1,0,0,0.018,-21155,-130,1,0,1,0,2,-30,0,0,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5009354,1,0,0,0.018,-21155,-130,1,0,1,0,2,-5,0,0,57,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5009355,0,0,0,0.0135,-19692,-5273,1,1,1,0,2,-25,0,0,53,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009358,0,0,0,0.0135,-19692,-5273,1,1,1,0,2,-25,0,0,53,0,0,0,0,1,0,0,0,14,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009359,0,1,0,0.09,-19063,-7404,1,0,0,0,1,-15,0,0,52,0,0,1,0,1,0,0,0,20,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5009360,0,1,0,0.09,-19063,-7404,1,0,0,0,1,-8,0,0,52,0,0,1,0,1,0,0,0,20,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5009361,1,1,0,0.018,-14867,-586,1,1,0,0,2,-47,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009362,1,1,0,0.018,-14867,-586,1,1,0,0,2,-16,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009363,1,1,0,0.018,-14867,-586,1,1,0,0,2,-16,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009364,1,1,0,0.018,-14867,-586,1,1,0,0,2,-4,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009365,1,1,0,0.018,-14867,-586,1,1,0,0,2,-19,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009366,1,1,0,0.018,-14867,-586,1,1,0,0,2,-58,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009367,1,1,0,0.018,-14867,-586,1,1,0,0,2,-43,0,0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009378,0,0,0,0.0225,-11281,-1744,1,1,0,1,4,-39,0,0,30,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009379,1,1,0,0.0135,-9430,-1195,1,1,0,0,3,-32,0,0,25,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009380,1,1,0,0.0135,-9430,-1195,1,1,0,0,3,-24,0,0,25,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009381,1,1,0,0.0135,-9430,-1195,1,1,0,0,3,-8,0,0,25,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009382,1,1,0,0.0135,-9430,-1195,1,1,0,0,3,-11,0,0,25,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009383,0,0,0,0.045,-14718,-5578,1,0,1,0,2,-30,0,0,40,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009384,0,0,0,0.045,-14718,-5578,1,0,1,0,2,-33,0,0,40,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009386,0,0,0,0.045,-14718,-5578,1,0,1,0,2,-6,0,0,40,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009387,0,0,0,0.045,-14718,-5578,1,0,1,0,2,-6,0,0,40,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009389,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-21,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009391,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-34,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009392,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-48,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009393,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-31,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009394,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-11,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009395,1,0,0,0.0279,-11042,-3174,1,0,0,0,1,-5,0,0,30,0,0,1,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5009396,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-55,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009397,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-58,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009398,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-55,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009399,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-58,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009400,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-50,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009401,0,0,0,0.00765,-12506,-495,1,1,0,0,3,-56,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5009404,0,0,0,0.00675,-10331,-433,1,0,1,0,4,-7,0,0,28,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009405,1,0,0,0.0234,-13923,-2290,1,1,1,0,2,-20,0,0,38,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5009406,1,0,0,0.0234,-13923,-2290,1,1,1,0,2,-20,0,0,38,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5009408,1,0,0,0.0234,-13923,-2290,1,1,1,0,2,-37,0,0,38,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
